# big5	font	index
A857	STDFONT	651
A858	STDFONT	652
A859	STDFONT	653
A85A	STDFONT	654
A85B	STDFONT	655
A85C	STDFONT	656
A85D	STDFONT	657
A85E	STDFONT	658
A85F	STDFONT	659
A860	STDFONT	660
A861	STDFONT	661
A862	STDFONT	662
A863	STDFONT	663
A864	STDFONT	664
A865	STDFONT	665
A866	STDFONT	666
A867	STDFONT	667
A868	STDFONT	668
A869	STDFONT	669
A86A	STDFONT	670
A86B	STDFONT	671
A86C	STDFONT	672
A86D	STDFONT	673
A86E	STDFONT	674
A86F	STDFONT	675
A870	STDFONT	676
A871	STDFONT	677
A872	STDFONT	678
A873	STDFONT	679
A874	STDFONT	680
A875	STDFONT	681
A876	STDFONT	682
A877	STDFONT	683
A878	STDFONT	684
A879	STDFONT	685
A87A	STDFONT	686
A87B	STDFONT	687
A87C	STDFONT	688
A87D	STDFONT	689
A87E	STDFONT	690
A8A1	STDFONT	691
A8A2	STDFONT	692
A8A3	STDFONT	693
A8A4	STDFONT	694
A8A5	STDFONT	695
A8A6	STDFONT	696
A8A7	STDFONT	697
A8A8	STDFONT	698
A8A9	STDFONT	699
A8AA	STDFONT	700
A8AB	STDFONT	701
A8AC	STDFONT	702
A8AD	STDFONT	703
A8AE	STDFONT	704
A8AF	STDFONT	705
A8B0	STDFONT	706
A8B1	STDFONT	707
A8B2	STDFONT	708
A8B3	STDFONT	709
A8B4	STDFONT	710
A8B5	STDFONT	711
A8B6	STDFONT	712
A8B7	STDFONT	713
A8B8	STDFONT	714
A8B9	STDFONT	715
A8BA	STDFONT	716
A8BB	STDFONT	717
A8BC	STDFONT	718
A8BD	STDFONT	719
A8BE	STDFONT	720
A8BF	STDFONT	721
A8C0	STDFONT	722
A8C1	STDFONT	723
A8C2	STDFONT	724
A8C3	STDFONT	725
A8C4	STDFONT	726
A8C5	STDFONT	727
A8C6	STDFONT	728
A8C7	STDFONT	729
A8C8	STDFONT	730
A8C9	STDFONT	731
A8CA	STDFONT	732
A8CB	STDFONT	733
A8CC	STDFONT	734
A8CD	STDFONT	735
A8CE	STDFONT	736
A8CF	STDFONT	737
A8D0	STDFONT	738
A8D1	STDFONT	739
A8D2	STDFONT	740
A8D3	STDFONT	741
A8D4	STDFONT	742
A8D5	STDFONT	743
A8D6	STDFONT	744
A8D7	STDFONT	745
A8D8	STDFONT	746
A8D9	STDFONT	747
A8DA	STDFONT	748
A8DB	STDFONT	749
A8DC	STDFONT	750
A8DD	STDFONT	751
A8DE	STDFONT	752
A8DF	STDFONT	753
A8E0	STDFONT	754
A8E1	STDFONT	755
A8E2	STDFONT	756
A8E3	STDFONT	757
A8E4	STDFONT	758
A8E5	STDFONT	759
A8E6	STDFONT	760
A8E7	STDFONT	761
A8E8	STDFONT	762
A8E9	STDFONT	763
A8EA	STDFONT	764
A8EB	STDFONT	765
A8EC	STDFONT	766
A8ED	STDFONT	767
A8EE	STDFONT	768
A8EF	STDFONT	769
A8F0	STDFONT	770
A8F1	STDFONT	771
A8F2	STDFONT	772
A8F3	STDFONT	773
A8F4	STDFONT	774
A8F5	STDFONT	775
A8F6	STDFONT	776
A8F7	STDFONT	777
A8F8	STDFONT	778
A8F9	STDFONT	779
A8FA	STDFONT	780
A8FB	STDFONT	781
A8FC	STDFONT	782
A8FD	STDFONT	783
A8FE	STDFONT	784
A940	STDFONT	785
A941	STDFONT	786
A942	STDFONT	787
A943	STDFONT	788
A944	STDFONT	789
A945	STDFONT	790
A946	STDFONT	791
A947	STDFONT	792
A948	STDFONT	793
A949	STDFONT	794
A94A	STDFONT	795
A94B	STDFONT	796
A94C	STDFONT	797
A94D	STDFONT	798
A94E	STDFONT	799
A94F	STDFONT	800
A950	STDFONT	801
A951	STDFONT	802
A952	STDFONT	803
A953	STDFONT	804
A954	STDFONT	805
A955	STDFONT	806
A956	STDFONT	807
A957	STDFONT	808
A958	STDFONT	809
A959	STDFONT	810
A95A	STDFONT	811
A95B	STDFONT	812
A95C	STDFONT	813
A95D	STDFONT	814
A95E	STDFONT	815
A95F	STDFONT	816
A960	STDFONT	817
A961	STDFONT	818
A962	STDFONT	819
A963	STDFONT	820
A964	STDFONT	821
A965	STDFONT	822
A966	STDFONT	823
A967	STDFONT	824
A968	STDFONT	825
A969	STDFONT	826
A96A	STDFONT	827
A96B	STDFONT	828
A96C	STDFONT	829
A96D	STDFONT	830
A96E	STDFONT	831
A96F	STDFONT	832
A970	STDFONT	833
A971	STDFONT	834
A972	STDFONT	835
A973	STDFONT	836
A974	STDFONT	837
A975	STDFONT	838
A976	STDFONT	839
A977	STDFONT	840
A978	STDFONT	841
A979	STDFONT	842
A97A	STDFONT	843
A97B	STDFONT	844
A97C	STDFONT	845
A97D	STDFONT	846
A97E	STDFONT	847
A9A1	STDFONT	848
A9A2	STDFONT	849
A9A3	STDFONT	850
A9A4	STDFONT	851
A9A5	STDFONT	852
A9A6	STDFONT	853
A9A7	STDFONT	854
A9A8	STDFONT	855
A9A9	STDFONT	856
A9AA	STDFONT	857
A9AB	STDFONT	858
A9AC	STDFONT	859
A9AD	STDFONT	860
A9AE	STDFONT	861
A9AF	STDFONT	862
A9B0	STDFONT	863
A9B1	STDFONT	864
A9B2	STDFONT	865
A9B3	STDFONT	866
A9B4	STDFONT	867
A9B5	STDFONT	868
A9B6	STDFONT	869
A9B7	STDFONT	870
A9B8	STDFONT	871
A9B9	STDFONT	872
A9BA	STDFONT	873
A9BB	STDFONT	874
A9BC	STDFONT	875
A9BD	STDFONT	876
A9BE	STDFONT	877
A9BF	STDFONT	878
A9C0	STDFONT	879
A9C1	STDFONT	880
A9C2	STDFONT	881
A9C3	STDFONT	882
A9C4	STDFONT	883
A9C5	STDFONT	884
A9C6	STDFONT	885
A9C7	STDFONT	886
A9C8	STDFONT	887
A9C9	STDFONT	888
A9CA	STDFONT	889
A9CB	STDFONT	890
A9CC	STDFONT	891
A9CD	STDFONT	892
A9CE	STDFONT	893
A9CF	STDFONT	894
A9D0	STDFONT	895
A9D1	STDFONT	896
A9D2	STDFONT	897
A9D3	STDFONT	898
A9D4	STDFONT	899
A9D5	STDFONT	900
A9D6	STDFONT	901
A9D7	STDFONT	902
A9D8	STDFONT	903
A9D9	STDFONT	904
A9DA	STDFONT	905
A9DB	STDFONT	906
A9DC	STDFONT	907
A9DD	STDFONT	908
A9DE	STDFONT	909
A9DF	STDFONT	910
A9E0	STDFONT	911
A9E1	STDFONT	912
A9E2	STDFONT	913
A9E3	STDFONT	914
A9E4	STDFONT	915
A9E5	STDFONT	916
A9E6	STDFONT	917
A9E7	STDFONT	918
A9E8	STDFONT	919
A9E9	STDFONT	920
A9EA	STDFONT	921
A9EB	STDFONT	922
A9EC	STDFONT	923
A9ED	STDFONT	924
A9EE	STDFONT	925
A9EF	STDFONT	926
A9F0	STDFONT	927
A9F1	STDFONT	928
A9F2	STDFONT	929
A9F3	STDFONT	930
A9F4	STDFONT	931
A9F5	STDFONT	932
A9F6	STDFONT	933
A9F7	STDFONT	934
A9F8	STDFONT	935
A9F9	STDFONT	936
A9FA	STDFONT	937
A9FB	STDFONT	938
A9FC	STDFONT	939
A9FD	STDFONT	940
A9FE	STDFONT	941
AA40	STDFONT	942
AA41	STDFONT	943
AA42	STDFONT	944
AA43	STDFONT	945
AA44	STDFONT	946
AA45	STDFONT	947
AA46	STDFONT	948
AA47	STDFONT	949
AA48	STDFONT	950
AA49	STDFONT	951
AA4A	STDFONT	952
AA4B	STDFONT	953
AA4C	STDFONT	954
AA4D	STDFONT	955
AA4E	STDFONT	956
AA4F	STDFONT	957
AA50	STDFONT	958
AA51	STDFONT	959
AA52	STDFONT	960
AA53	STDFONT	961
AA54	STDFONT	962
AA55	STDFONT	963
AA56	STDFONT	964
AA57	STDFONT	965
AA58	STDFONT	966
AA59	STDFONT	967
AA5A	STDFONT	968
AA5B	STDFONT	969
AA5C	STDFONT	970
AA5D	STDFONT	971
AA5E	STDFONT	972
AA5F	STDFONT	973
AA60	STDFONT	974
AA61	STDFONT	975
AA62	STDFONT	976
AA63	STDFONT	977
AA64	STDFONT	978
AA65	STDFONT	979
AA66	STDFONT	980
AA67	STDFONT	981
AA68	STDFONT	982
AA69	STDFONT	983
AA6A	STDFONT	984
AA6B	STDFONT	985
AA6C	STDFONT	986
AA6D	STDFONT	987
AA6E	STDFONT	988
AA6F	STDFONT	989
AA70	STDFONT	990
AA71	STDFONT	991
AA72	STDFONT	992
AA73	STDFONT	993
AA74	STDFONT	994
AA75	STDFONT	995
AA76	STDFONT	996
AA77	STDFONT	997
AA78	STDFONT	998
AA79	STDFONT	999
AA7A	STDFONT	1000
AA7B	STDFONT	1001
AA7C	STDFONT	1002
AA7D	STDFONT	1003
AA7E	STDFONT	1004
AAA1	STDFONT	1005
AAA2	STDFONT	1006
AAA3	STDFONT	1007
AAA4	STDFONT	1008
AAA5	STDFONT	1009
AAA6	STDFONT	1010
AAA7	STDFONT	1011
AAA8	STDFONT	1012
AAA9	STDFONT	1013
AAAA	STDFONT	1014
AAAB	STDFONT	1015
AAAC	STDFONT	1016
AAAD	STDFONT	1017
AAAE	STDFONT	1018
AAAF	STDFONT	1019
AAB0	STDFONT	1020
AAB1	STDFONT	1021
AAB2	STDFONT	1022
AAB3	STDFONT	1023
AAB4	STDFONT	1024
AAB5	STDFONT	1025
AAB6	STDFONT	1026
AAB7	STDFONT	1027
AAB8	STDFONT	1028
AAB9	STDFONT	1029
AABA	STDFONT	1030
AABB	STDFONT	1031
AABC	STDFONT	1032
AABD	STDFONT	1033
AABE	STDFONT	1034
AABF	STDFONT	1035
AAC0	STDFONT	1036
AAC1	STDFONT	1037
AAC2	STDFONT	1038
AAC3	STDFONT	1039
AAC4	STDFONT	1040
AAC5	STDFONT	1041
AAC6	STDFONT	1042
AAC7	STDFONT	1043
AAC8	STDFONT	1044
AAC9	STDFONT	1045
AACA	STDFONT	1046
AACB	STDFONT	1047
AACC	STDFONT	1048
AACD	STDFONT	1049
AACE	STDFONT	1050
AACF	STDFONT	1051
AAD0	STDFONT	1052
AAD1	STDFONT	1053
AAD2	STDFONT	1054
AAD3	STDFONT	1055
AAD4	STDFONT	1056
AAD5	STDFONT	1057
AAD6	STDFONT	1058
AAD7	STDFONT	1059
AAD8	STDFONT	1060
AAD9	STDFONT	1061
AADA	STDFONT	1062
AADB	STDFONT	1063
AADC	STDFONT	1064
AADD	STDFONT	1065
AADE	STDFONT	1066
AADF	STDFONT	1067
AAE0	STDFONT	1068
AAE1	STDFONT	1069
AAE2	STDFONT	1070
AAE3	STDFONT	1071
AAE4	STDFONT	1072
AAE5	STDFONT	1073
AAE6	STDFONT	1074
AAE7	STDFONT	1075
AAE8	STDFONT	1076
AAE9	STDFONT	1077
AAEA	STDFONT	1078
AAEB	STDFONT	1079
AAEC	STDFONT	1080
AAED	STDFONT	1081
AAEE	STDFONT	1082
AAEF	STDFONT	1083
AAF0	STDFONT	1084
AAF1	STDFONT	1085
AAF2	STDFONT	1086
AAF3	STDFONT	1087
AAF4	STDFONT	1088
AAF5	STDFONT	1089
AAF6	STDFONT	1090
AAF7	STDFONT	1091
AAF8	STDFONT	1092
AAF9	STDFONT	1093
AAFA	STDFONT	1094
AAFB	STDFONT	1095
AAFC	STDFONT	1096
AAFD	STDFONT	1097
AAFE	STDFONT	1098
AB40	STDFONT	1099
AB41	STDFONT	1100
AB42	STDFONT	1101
AB43	STDFONT	1102
AB44	STDFONT	1103
AB45	STDFONT	1104
AB46	STDFONT	1105
AB47	STDFONT	1106
AB48	STDFONT	1107
AB49	STDFONT	1108
AB4A	STDFONT	1109
AB4B	STDFONT	1110
AB4C	STDFONT	1111
AB4D	STDFONT	1112
AB4E	STDFONT	1113
AB4F	STDFONT	1114
AB50	STDFONT	1115
AB51	STDFONT	1116
AB52	STDFONT	1117
AB53	STDFONT	1118
AB54	STDFONT	1119
AB55	STDFONT	1120
AB56	STDFONT	1121
AB57	STDFONT	1122
AB58	STDFONT	1123
AB59	STDFONT	1124
AB5A	STDFONT	1125
AB5B	STDFONT	1126
AB5C	STDFONT	1127
AB5D	STDFONT	1128
AB5E	STDFONT	1129
AB5F	STDFONT	1130
AB60	STDFONT	1131
AB61	STDFONT	1132
AB62	STDFONT	1133
AB63	STDFONT	1134
AB64	STDFONT	1135
AB65	STDFONT	1136
AB66	STDFONT	1137
AB67	STDFONT	1138
AB68	STDFONT	1139
AB69	STDFONT	1140
AB6A	STDFONT	1141
AB6B	STDFONT	1142
AB6C	STDFONT	1143
AB6D	STDFONT	1144
AB6E	STDFONT	1145
AB6F	STDFONT	1146
AB70	STDFONT	1147
AB71	STDFONT	1148
AB72	STDFONT	1149
AB73	STDFONT	1150
AB74	STDFONT	1151
AB75	STDFONT	1152
AB76	STDFONT	1153
AB77	STDFONT	1154
AB78	STDFONT	1155
AB79	STDFONT	1156
AB7A	STDFONT	1157
AB7B	STDFONT	1158
AB7C	STDFONT	1159
AB7D	STDFONT	1160
AB7E	STDFONT	1161
ABA1	STDFONT	1162
ABA2	STDFONT	1163
ABA3	STDFONT	1164
ABA4	STDFONT	1165
ABA5	STDFONT	1166
ABA6	STDFONT	1167
ABA7	STDFONT	1168
ABA8	STDFONT	1169
ABA9	STDFONT	1170
ABAA	STDFONT	1171
ABAB	STDFONT	1172
ABAC	STDFONT	1173
ABAD	STDFONT	1174
ABAE	STDFONT	1175
ABAF	STDFONT	1176
ABB0	STDFONT	1177
ABB1	STDFONT	1178
ABB2	STDFONT	1179
ABB3	STDFONT	1180
ABB4	STDFONT	1181
ABB5	STDFONT	1182
ABB6	STDFONT	1183
ABB7	STDFONT	1184
ABB8	STDFONT	1185
ABB9	STDFONT	1186
ABBA	STDFONT	1187
ABBB	STDFONT	1188
ABBC	STDFONT	1189
ABBD	STDFONT	1190
ABBE	STDFONT	1191
ABBF	STDFONT	1192
ABC0	STDFONT	1193
ABC1	STDFONT	1194
ABC2	STDFONT	1195
ABC3	STDFONT	1196
ABC4	STDFONT	1197
ABC5	STDFONT	1198
ABC6	STDFONT	1199
ABC7	STDFONT	1200
ABC8	STDFONT	1201
ABC9	STDFONT	1202
ABCA	STDFONT	1203
ABCB	STDFONT	1204
ABCC	STDFONT	1205
ABCD	STDFONT	1206
ABCE	STDFONT	1207
ABCF	STDFONT	1208
ABD0	STDFONT	1209
ABD1	STDFONT	1210
ABD2	STDFONT	1211
ABD3	STDFONT	1212
ABD4	STDFONT	1213
ABD5	STDFONT	1214
ABD6	STDFONT	1215
ABD7	STDFONT	1216
ABD8	STDFONT	1217
ABD9	STDFONT	1218
ABDA	STDFONT	1219
ABDB	STDFONT	1220
ABDC	STDFONT	1221
ABDD	STDFONT	1222
ABDE	STDFONT	1223
ABDF	STDFONT	1224
ABE0	STDFONT	1225
ABE1	STDFONT	1226
ABE2	STDFONT	1227
ABE3	STDFONT	1228
ABE4	STDFONT	1229
ABE5	STDFONT	1230
ABE6	STDFONT	1231
ABE7	STDFONT	1232
ABE8	STDFONT	1233
ABE9	STDFONT	1234
ABEA	STDFONT	1235
ABEB	STDFONT	1236
ABEC	STDFONT	1237
ABED	STDFONT	1238
ABEE	STDFONT	1239
ABEF	STDFONT	1240
ABF0	STDFONT	1241
ABF1	STDFONT	1242
ABF2	STDFONT	1243
ABF3	STDFONT	1244
ABF4	STDFONT	1245
ABF5	STDFONT	1246
ABF6	STDFONT	1247
ABF7	STDFONT	1248
ABF8	STDFONT	1249
ABF9	STDFONT	1250
ABFA	STDFONT	1251
ABFB	STDFONT	1252
ABFC	STDFONT	1253
ABFD	STDFONT	1254
ABFE	STDFONT	1255
AC40	STDFONT	1256
AC41	STDFONT	1257
AC42	STDFONT	1258
AC43	STDFONT	1259
AC44	STDFONT	1260
AC45	STDFONT	1261
AC46	STDFONT	1262
AC47	STDFONT	1263
AC48	STDFONT	1264
AC49	STDFONT	1265
AC4A	STDFONT	1266
AC4B	STDFONT	1267
AC4C	STDFONT	1268
AC4D	STDFONT	1269
AC4E	STDFONT	1270
AC4F	STDFONT	1271
AC50	STDFONT	1272
AC51	STDFONT	1273
AC52	STDFONT	1274
AC53	STDFONT	1275
AC54	STDFONT	1276
AC55	STDFONT	1277
AC56	STDFONT	1278
AC57	STDFONT	1279
AC58	STDFONT	1280
AC59	STDFONT	1281
AC5A	STDFONT	1282
AC5B	STDFONT	1283
AC5C	STDFONT	1284
AC5D	STDFONT	1285
AC5E	STDFONT	1286
AC5F	STDFONT	1287
AC60	STDFONT	1288
AC61	STDFONT	1289
AC62	STDFONT	1290
AC63	STDFONT	1291
AC64	STDFONT	1292
AC65	STDFONT	1293
AC66	STDFONT	1294
AC67	STDFONT	1295
AC68	STDFONT	1296
AC69	STDFONT	1297
AC6A	STDFONT	1298
AC6B	STDFONT	1299
AC6C	STDFONT	1300
AC6D	STDFONT	1301
AC6E	STDFONT	1302
AC6F	STDFONT	1303
AC70	STDFONT	1304
AC71	STDFONT	1305
AC72	STDFONT	1306
AC73	STDFONT	1307
AC74	STDFONT	1308
AC75	STDFONT	1309
AC76	STDFONT	1310
AC77	STDFONT	1311
AC78	STDFONT	1312
AC79	STDFONT	1313
AC7A	STDFONT	1314
AC7B	STDFONT	1315
AC7C	STDFONT	1316
AC7D	STDFONT	1317
AC7E	STDFONT	1318
ACA1	STDFONT	1319
ACA2	STDFONT	1320
ACA3	STDFONT	1321
ACA4	STDFONT	1322
ACA5	STDFONT	1323
ACA6	STDFONT	1324
ACA7	STDFONT	1325
ACA8	STDFONT	1326
ACA9	STDFONT	1327
ACAA	STDFONT	1328
ACAB	STDFONT	1329
ACAC	STDFONT	1330
ACAD	STDFONT	1331
ACAE	STDFONT	1332
ACAF	STDFONT	1333
ACB0	STDFONT	1334
ACB1	STDFONT	1335
ACB2	STDFONT	1336
ACB3	STDFONT	1337
ACB4	STDFONT	1338
ACB5	STDFONT	1339
ACB6	STDFONT	1340
ACB7	STDFONT	1341
ACB8	STDFONT	1342
ACB9	STDFONT	1343
ACBA	STDFONT	1344
ACBB	STDFONT	1345
ACBC	STDFONT	1346
ACBD	STDFONT	1347
ACBE	STDFONT	1348
ACBF	STDFONT	1349
ACC0	STDFONT	1350
ACC1	STDFONT	1351
ACC2	STDFONT	1352
ACC3	STDFONT	1353
ACC4	STDFONT	1354
ACC5	STDFONT	1355
ACC6	STDFONT	1356
ACC7	STDFONT	1357
ACC8	STDFONT	1358
ACC9	STDFONT	1359
ACCA	STDFONT	1360
ACCB	STDFONT	1361
ACCC	STDFONT	1362
ACCD	STDFONT	1363
ACCE	STDFONT	1364
ACCF	STDFONT	1365
ACD0	STDFONT	1366
ACD1	STDFONT	1367
ACD2	STDFONT	1368
ACD3	STDFONT	1369
ACD4	STDFONT	1370
ACD5	STDFONT	1371
ACD6	STDFONT	1372
ACD7	STDFONT	1373
ACD8	STDFONT	1374
ACD9	STDFONT	1375
ACDA	STDFONT	1376
ACDB	STDFONT	1377
ACDC	STDFONT	1378
ACDD	STDFONT	1379
ACDE	STDFONT	1380
ACDF	STDFONT	1381
ACE0	STDFONT	1382
ACE1	STDFONT	1383
ACE2	STDFONT	1384
ACE3	STDFONT	1385
ACE4	STDFONT	1386
ACE5	STDFONT	1387
ACE6	STDFONT	1388
ACE7	STDFONT	1389
ACE8	STDFONT	1390
ACE9	STDFONT	1391
ACEA	STDFONT	1392
ACEB	STDFONT	1393
ACEC	STDFONT	1394
ACED	STDFONT	1395
ACEE	STDFONT	1396
ACEF	STDFONT	1397
ACF0	STDFONT	1398
ACF1	STDFONT	1399
ACF2	STDFONT	1400
ACF3	STDFONT	1401
ACF4	STDFONT	1402
ACF5	STDFONT	1403
ACF6	STDFONT	1404
ACF7	STDFONT	1405
ACF8	STDFONT	1406
ACF9	STDFONT	1407
ACFA	STDFONT	1408
ACFB	STDFONT	1409
ACFC	STDFONT	1410
ACFD	STDFONT	1411
ACFE	STDFONT	1412
AD40	STDFONT	1413
AD41	STDFONT	1414
AD42	STDFONT	1415
AD43	STDFONT	1416
AD44	STDFONT	1417
AD45	STDFONT	1418
AD46	STDFONT	1419
AD47	STDFONT	1420
AD48	STDFONT	1421
AD49	STDFONT	1422
AD4A	STDFONT	1423
AD4B	STDFONT	1424
AD4C	STDFONT	1425
AD4D	STDFONT	1426
AD4E	STDFONT	1427
AD4F	STDFONT	1428
AD50	STDFONT	1429
AD51	STDFONT	1430
AD52	STDFONT	1431
AD53	STDFONT	1432
AD54	STDFONT	1433
AD55	STDFONT	1434
AD56	STDFONT	1435
AD57	STDFONT	1436
AD58	STDFONT	1437
AD59	STDFONT	1438
AD5A	STDFONT	1439
AD5B	STDFONT	1440
AD5C	STDFONT	1441
AD5D	STDFONT	1442
AD5E	STDFONT	1443
AD5F	STDFONT	1444
AD60	STDFONT	1445
AD61	STDFONT	1446
AD62	STDFONT	1447
AD63	STDFONT	1448
AD64	STDFONT	1449
AD65	STDFONT	1450
AD66	STDFONT	1451
AD67	STDFONT	1452
AD68	STDFONT	1453
AD69	STDFONT	1454
AD6A	STDFONT	1455
AD6B	STDFONT	1456
AD6C	STDFONT	1457
AD6D	STDFONT	1458
AD6E	STDFONT	1459
AD6F	STDFONT	1460
AD70	STDFONT	1461
AD71	STDFONT	1462
AD72	STDFONT	1463
AD73	STDFONT	1464
AD74	STDFONT	1465
AD75	STDFONT	1466
AD76	STDFONT	1467
AD77	STDFONT	1468
AD78	STDFONT	1469
AD79	STDFONT	1470
AD7A	STDFONT	1471
AD7B	STDFONT	1472
AD7C	STDFONT	1473
AD7D	STDFONT	1474
AD7E	STDFONT	1475
ADA1	STDFONT	1476
ADA2	STDFONT	1477
ADA3	STDFONT	1478
ADA4	STDFONT	1479
ADA5	STDFONT	1480
ADA6	STDFONT	1481
ADA7	STDFONT	1482
ADA8	STDFONT	1483
ADA9	STDFONT	1484
ADAA	STDFONT	1485
ADAB	STDFONT	1486
ADAC	STDFONT	1487
ADAD	STDFONT	1488
ADAE	STDFONT	1489
ADAF	STDFONT	1490
ADB0	STDFONT	1491
ADB1	STDFONT	1492
ADB2	STDFONT	1493
ADB3	STDFONT	1494
ADB4	STDFONT	1495
ADB5	STDFONT	1496
ADB6	STDFONT	1497
ADB7	STDFONT	1498
ADB8	STDFONT	1499
ADB9	STDFONT	1500
ADBA	STDFONT	1501
ADBB	STDFONT	1502
ADBC	STDFONT	1503
ADBD	STDFONT	1504
ADBE	STDFONT	1505
ADBF	STDFONT	1506
ADC0	STDFONT	1507
ADC1	STDFONT	1508
ADC2	STDFONT	1509
ADC3	STDFONT	1510
ADC4	STDFONT	1511
ADC5	STDFONT	1512
ADC6	STDFONT	1513
ADC7	STDFONT	1514
ADC8	STDFONT	1515
ADC9	STDFONT	1516
ADCA	STDFONT	1517
ADCB	STDFONT	1518
ADCC	STDFONT	1519
ADCD	STDFONT	1520
ADCE	STDFONT	1521
ADCF	STDFONT	1522
ADD0	STDFONT	1523
ADD1	STDFONT	1524
ADD2	STDFONT	1525
ADD3	STDFONT	1526
ADD4	STDFONT	1527
ADD5	STDFONT	1528
ADD6	STDFONT	1529
ADD7	STDFONT	1530
ADD8	STDFONT	1531
ADD9	STDFONT	1532
ADDA	STDFONT	1533
ADDB	STDFONT	1534
ADDC	STDFONT	1535
ADDD	STDFONT	1536
ADDE	STDFONT	1537
ADDF	STDFONT	1538
ADE0	STDFONT	1539
ADE1	STDFONT	1540
ADE2	STDFONT	1541
ADE3	STDFONT	1542
ADE4	STDFONT	1543
ADE5	STDFONT	1544
ADE6	STDFONT	1545
ADE7	STDFONT	1546
ADE8	STDFONT	1547
ADE9	STDFONT	1548
ADEA	STDFONT	1549
ADEB	STDFONT	1550
ADEC	STDFONT	1551
ADED	STDFONT	1552
ADEE	STDFONT	1553
ADEF	STDFONT	1554
ADF0	STDFONT	1555
ADF1	STDFONT	1556
ADF2	STDFONT	1557
ADF3	STDFONT	1558
ADF4	STDFONT	1559
ADF5	STDFONT	1560
ADF6	STDFONT	1561
ADF7	STDFONT	1562
ADF8	STDFONT	1563
ADF9	STDFONT	1564
ADFA	STDFONT	1565
ADFB	STDFONT	1566
ADFC	STDFONT	1567
ADFD	STDFONT	1568
ADFE	STDFONT	1569
AE40	STDFONT	1570
AE41	STDFONT	1571
AE42	STDFONT	1572
AE43	STDFONT	1573
AE44	STDFONT	1574
AE45	STDFONT	1575
AE46	STDFONT	1576
AE47	STDFONT	1577
AE48	STDFONT	1578
AE49	STDFONT	1579
AE4A	STDFONT	1580
AE4B	STDFONT	1581
AE4C	STDFONT	1582
AE4D	STDFONT	1583
AE4E	STDFONT	1584
AE4F	STDFONT	1585
AE50	STDFONT	1586
AE51	STDFONT	1587
AE52	STDFONT	1588
AE53	STDFONT	1589
AE54	STDFONT	1590
AE55	STDFONT	1591
AE56	STDFONT	1592
AE57	STDFONT	1593
AE58	STDFONT	1594
AE59	STDFONT	1595
AE5A	STDFONT	1596
AE5B	STDFONT	1597
AE5C	STDFONT	1598
AE5D	STDFONT	1599
AE5E	STDFONT	1600
AE5F	STDFONT	1601
AE60	STDFONT	1602
AE61	STDFONT	1603
AE62	STDFONT	1604
AE63	STDFONT	1605
AE64	STDFONT	1606
AE65	STDFONT	1607
AE66	STDFONT	1608
AE67	STDFONT	1609
AE68	STDFONT	1610
AE69	STDFONT	1611
AE6A	STDFONT	1612
AE6B	STDFONT	1613
AE6C	STDFONT	1614
AE6D	STDFONT	1615
AE6E	STDFONT	1616
AE6F	STDFONT	1617
AE70	STDFONT	1618
AE71	STDFONT	1619
AE72	STDFONT	1620
AE73	STDFONT	1621
AE74	STDFONT	1622
AE75	STDFONT	1623
AE76	STDFONT	1624
AE77	STDFONT	1625
AE78	STDFONT	1626
AE79	STDFONT	1627
AE7A	STDFONT	1628
AE7B	STDFONT	1629
AE7C	STDFONT	1630
AE7D	STDFONT	1631
AE7E	STDFONT	1632
AEA1	STDFONT	1633
AEA2	STDFONT	1634
AEA3	STDFONT	1635
AEA4	STDFONT	1636
AEA5	STDFONT	1637
AEA6	STDFONT	1638
AEA7	STDFONT	1639
AEA8	STDFONT	1640
AEA9	STDFONT	1641
AEAA	STDFONT	1642
AEAB	STDFONT	1643
AEAC	STDFONT	1644
AEAD	STDFONT	1645
AEAE	STDFONT	1646
AEAF	STDFONT	1647
AEB0	STDFONT	1648
AEB1	STDFONT	1649
AEB2	STDFONT	1650
AEB3	STDFONT	1651
AEB4	STDFONT	1652
AEB5	STDFONT	1653
AEB6	STDFONT	1654
AEB7	STDFONT	1655
AEB8	STDFONT	1656
AEB9	STDFONT	1657
AEBA	STDFONT	1658
AEBB	STDFONT	1659
AEBC	STDFONT	1660
AEBD	STDFONT	1661
AEBE	STDFONT	1662
AEBF	STDFONT	1663
AEC0	STDFONT	1664
AEC1	STDFONT	1665
AEC2	STDFONT	1666
AEC3	STDFONT	1667
AEC4	STDFONT	1668
AEC5	STDFONT	1669
AEC6	STDFONT	1670
AEC7	STDFONT	1671
AEC8	STDFONT	1672
AEC9	STDFONT	1673
AECA	STDFONT	1674
AECB	STDFONT	1675
AECC	STDFONT	1676
AECD	STDFONT	1677
AECE	STDFONT	1678
AECF	STDFONT	1679
AED0	STDFONT	1680
AED1	STDFONT	1681
AED2	STDFONT	1682
AED3	STDFONT	1683
AED4	STDFONT	1684
AED5	STDFONT	1685
AED6	STDFONT	1686
AED7	STDFONT	1687
AED8	STDFONT	1688
AED9	STDFONT	1689
AEDA	STDFONT	1690
AEDB	STDFONT	1691
AEDC	STDFONT	1692
AEDD	STDFONT	1693
AEDE	STDFONT	1694
AEDF	STDFONT	1695
AEE0	STDFONT	1696
AEE1	STDFONT	1697
AEE2	STDFONT	1698
AEE3	STDFONT	1699
AEE4	STDFONT	1700
AEE5	STDFONT	1701
AEE6	STDFONT	1702
AEE7	STDFONT	1703
